candidate_id,base_filter,exit_model,risk_model,fold,segment,segment_start,segment_end,trades,active_days,active_days_pct,net_pnl,stress_pnl,max_drawdown,best_day_concentration,best_trade_concentration
exclude_10_00_10_30_plus_no_wednesday__vwap_failure_1_5_time30__mt2_gap15_sal0_saw0_dlnone_dpnone,exclude_10_00_10_30_plus_no_wednesday,vwap_failure_1_5_time30,mt2_gap15_sal0_saw0_dlnone_dpnone,2,test,2026-04-22,2026-05-27,37,19,0.76,438.68,401.68,-186.05,0.518464,0.52585
exclude_10_00_10_30_plus_no_wednesday__vwap_failure_1_5_time30__mt2_gap15_sal0_saw0_dlnone_dpnone,exclude_10_00_10_30_plus_no_wednesday,vwap_failure_1_5_time30,mt2_gap15_sal0_saw0_dlnone_dpnone,3,test,2026-05-28,2026-07-02,36,20,0.8,-24.27,-60.27,-499.23,1.0,1.0
exclude_10_00_10_30_plus_no_wednesday__vwap_failure_1_5_time30__mt3_gap15_sal0_saw0_dlnone_dpnone,exclude_10_00_10_30_plus_no_wednesday,vwap_failure_1_5_time30,mt3_gap15_sal0_saw0_dlnone_dpnone,1,test,2026-03-17,2026-04-21,50,20,0.8,80.73,30.73,-231.5,3.045584,2.741856
exclude_10_00_10_30_plus_no_wednesday__vwap_failure_1_5_time30__mt3_gap15_sal0_saw0_dlnone_dpnone,exclude_10_00_10_30_plus_no_wednesday,vwap_failure_1_5_time30,mt3_gap15_sal0_saw0_dlnone_dpnone,2,test,2026-04-22,2026-05-27,50,19,0.76,728.39,678.39,-146.16,0.354398,0.316698
exclude_10_00_10_30_plus_no_wednesday__vwap_failure_1_5_time30__mt3_gap15_sal0_saw0_dlnone_dpnone,exclude_10_00_10_30_plus_no_wednesday,vwap_failure_1_5_time30,mt3_gap15_sal0_saw0_dlnone_dpnone,3,test,2026-05-28,2026-07-02,48,20,0.8,418.3,370.3,-383.57,0.53115,0.420033
exclude_10_00_10_30_plus_no_wednesday__vwap_failure_1_5_time30__mt1_gap30_sal0_saw0_dl1.5_dpnone,exclude_10_00_10_30_plus_no_wednesday,vwap_failure_1_5_time30,mt1_gap30_sal0_saw0_dl1.5_dpnone,1,test,2026-03-17,2026-04-21,20,20,0.8,129.37,109.37,-119.39,1.710984,1.710984
exclude_10_00_10_30_plus_no_wednesday__vwap_failure_1_5_time30__mt1_gap30_sal0_saw0_dl1.5_dpnone,exclude_10_00_10_30_plus_no_wednesday,vwap_failure_1_5_time30,mt1_gap30_sal0_saw0_dl1.5_dpnone,2,test,2026-04-22,2026-05-27,19,19,0.76,254.11,235.11,-202.96,0.907796,0.907796
exclude_10_00_10_30_plus_no_wednesday__vwap_failure_1_5_time30__mt1_gap30_sal0_saw0_dl1.5_dpnone,exclude_10_00_10_30_plus_no_wednesday,vwap_failure_1_5_time30,mt1_gap30_sal0_saw0_dl1.5_dpnone,3,test,2026-05-28,2026-07-02,20,20,0.8,378.17,358.17,-65.25,0.464606,0.464606
exclude_10_00_10_30_plus_no_wednesday__vwap_failure_1_5_time30__mt2_gap30_sal0_saw0_dl1.5_dpnone,exclude_10_00_10_30_plus_no_wednesday,vwap_failure_1_5_time30,mt2_gap30_sal0_saw0_dl1.5_dpnone,1,test,2026-03-17,2026-04-21,35,20,0.8,61.84,26.84,-255.02,4.028299,3.579398
exclude_10_00_10_30_plus_no_wednesday__vwap_failure_1_5_time30__mt2_gap30_sal0_saw0_dl1.5_dpnone,exclude_10_00_10_30_plus_no_wednesday,vwap_failure_1_5_time30,mt2_gap30_sal0_saw0_dl1.5_dpnone,2,test,2026-04-22,2026-05-27,35,19,0.76,523.49,488.49,-208.88,0.434469,0.440658
exclude_10_00_10_30_plus_no_wednesday__vwap_failure_1_5_time30__mt2_gap30_sal0_saw0_dl1.5_dpnone,exclude_10_00_10_30_plus_no_wednesday,vwap_failure_1_5_time30,mt2_gap30_sal0_saw0_dl1.5_dpnone,3,test,2026-05-28,2026-07-02,34,20,0.8,650.17,616.17,-144.33,0.341726,0.270237
exclude_10_00_10_30_plus_no_wednesday__vwap_failure_1_5_time30__mt3_gap30_sal0_saw0_dl1.5_dpnone,exclude_10_00_10_30_plus_no_wednesday,vwap_failure_1_5_time30,mt3_gap30_sal0_saw0_dl1.5_dpnone,1,test,2026-03-17,2026-04-21,39,20,0.8,59.63,20.63,-255.99,4.12326,3.712058
exclude_10_00_10_30_plus_no_wednesday__vwap_failure_1_5_time30__mt3_gap30_sal0_saw0_dl1.5_dpnone,exclude_10_00_10_30_plus_no_wednesday,vwap_failure_1_5_time30,mt3_gap30_sal0_saw0_dl1.5_dpnone,2,test,2026-04-22,2026-05-27,40,19,0.76,519.08,479.08,-212.12,0.43816,0.444402
exclude_10_00_10_30_plus_no_wednesday__vwap_failure_1_5_time30__mt3_gap30_sal0_saw0_dl1.5_dpnone,exclude_10_00_10_30_plus_no_wednesday,vwap_failure_1_5_time30,mt3_gap30_sal0_saw0_dl1.5_dpnone,3,test,2026-05-28,2026-07-02,36,20,0.8,577.77,541.77,-144.33,0.384547,0.3041
exclude_10_00_10_30_plus_no_wednesday__vwap_failure_1_5_time30__mt1_gap60_sal0_saw0_dl2.0_dpnone,exclude_10_00_10_30_plus_no_wednesday,vwap_failure_1_5_time30,mt1_gap60_sal0_saw0_dl2.0_dpnone,1,test,2026-03-17,2026-04-21,20,20,0.8,129.37,109.37,-119.39,1.710984,1.710984
exclude_10_00_10_30_plus_no_wednesday__vwap_failure_1_5_time30__mt1_gap60_sal0_saw0_dl2.0_dpnone,exclude_10_00_10_30_plus_no_wednesday,vwap_failure_1_5_time30,mt1_gap60_sal0_saw0_dl2.0_dpnone,2,test,2026-04-22,2026-05-27,19,19,0.76,254.11,235.11,-202.96,0.907796,0.907796
exclude_10_00_10_30_plus_no_wednesday__vwap_failure_1_5_time30__mt1_gap60_sal0_saw0_dl2.0_dpnone,exclude_10_00_10_30_plus_no_wednesday,vwap_failure_1_5_time30,mt1_gap60_sal0_saw0_dl2.0_dpnone,3,test,2026-05-28,2026-07-02,20,20,0.8,378.17,358.17,-65.25,0.464606,0.464606
exclude_10_00_10_30_plus_no_wednesday__vwap_failure_1_5_time30__mt2_gap60_sal0_saw0_dl2.0_dpnone,exclude_10_00_10_30_plus_no_wednesday,vwap_failure_1_5_time30,mt2_gap60_sal0_saw0_dl2.0_dpnone,1,test,2026-03-17,2026-04-21,36,20,0.8,57.0,21.0,-216.48,3.826491,3.883333
exclude_10_00_10_30_plus_no_wednesday__vwap_failure_1_5_time30__mt2_gap60_sal0_saw0_dl2.0_dpnone,exclude_10_00_10_30_plus_no_wednesday,vwap_failure_1_5_time30,mt2_gap60_sal0_saw0_dl2.0_dpnone,2,test,2026-04-22,2026-05-27,35,19,0.76,709.79,674.79,-208.88,0.320433,0.324998
exclude_10_00_10_30_plus_no_wednesday__vwap_failure_1_5_time30__mt2_gap60_sal0_saw0_dl2.0_dpnone,exclude_10_00_10_30_plus_no_wednesday,vwap_failure_1_5_time30,mt2_gap60_sal0_saw0_dl2.0_dpnone,3,test,2026-05-28,2026-07-02,32,20,0.8,575.17,543.17,-137.78,0.305475,0.305475
exclude_10_00_10_30_plus_no_wednesday__vwap_failure_1_5_time30__mt1_gap30_sal0_saw1_dlnone_dp1.0,exclude_10_00_10_30_plus_no_wednesday,vwap_failure_1_5_time30,mt1_gap30_sal0_saw1_dlnone_dp1.0,1,test,2026-03-17,2026-04-21,20,20,0.8,129.37,109.37,-119.39,1.710984,1.710984
exclude_10_00_10_30_plus_no_wednesday__vwap_failure_1_5_time30__mt1_gap30_sal0_saw1_dlnone_dp1.0,exclude_10_00_10_30_plus_no_wednesday,vwap_failure_1_5_time30,mt1_gap30_sal0_saw1_dlnone_dp1.0,2,test,2026-04-22,2026-05-27,19,19,0.76,254.11,235.11,-202.96,0.907796,0.907796
exclude_10_00_10_30_plus_no_wednesday__vwap_failure_1_5_time30__mt1_gap30_sal0_saw1_dlnone_dp1.0,exclude_10_00_10_30_plus_no_wednesday,vwap_failure_1_5_time30,mt1_gap30_sal0_saw1_dlnone_dp1.0,3,test,2026-05-28,2026-07-02,20,20,0.8,378.17,358.17,-65.25,0.464606,0.464606
exclude_10_00_10_30_plus_no_wednesday__vwap_failure_1_5_time30__mt2_gap30_sal0_saw1_dlnone_dp1.5,exclude_10_00_10_30_plus_no_wednesday,vwap_failure_1_5_time30,mt2_gap30_sal0_saw1_dlnone_dp1.5,1,test,2026-03-17,2026-04-21,33,20,0.8,53.82,20.82,-251.78,4.112783,4.112783
exclude_10_00_10_30_plus_no_wednesday__vwap_failure_1_5_time30__mt2_gap30_sal0_saw1_dlnone_dp1.5,exclude_10_00_10_30_plus_no_wednesday,vwap_failure_1_5_time30,mt2_gap30_sal0_saw1_dlnone_dp1.5,2,test,2026-04-22,2026-05-27,29,19,0.76,637.24,608.24,-208.88,0.361999,0.361999
exclude_10_00_10_30_plus_no_wednesday__vwap_failure_1_5_time30__mt2_gap30_sal0_saw1_dlnone_dp1.5,exclude_10_00_10_30_plus_no_wednesday,vwap_failure_1_5_time30,mt2_gap30_sal0_saw1_dlnone_dp1.5,3,test,2026-05-28,2026-07-02,31,20,0.8,605.29,574.29,-144.33,0.290274,0.290274
exclude_10_00_10_30_plus_no_wednesday__vwap_failure_1_5_time30__mt1_gap60_sal1_saw1_dl1.0_dp1.0,exclude_10_00_10_30_plus_no_wednesday,vwap_failure_1_5_time30,mt1_gap60_sal1_saw1_dl1.0_dp1.0,1,test,2026-03-17,2026-04-21,20,20,0.8,129.37,109.37,-119.39,1.710984,1.710984
exclude_10_00_10_30_plus_no_wednesday__vwap_failure_1_5_time30__mt1_gap60_sal1_saw1_dl1.0_dp1.0,exclude_10_00_10_30_plus_no_wednesday,vwap_failure_1_5_time30,mt1_gap60_sal1_saw1_dl1.0_dp1.0,2,test,2026-04-22,2026-05-27,19,19,0.76,254.11,235.11,-202.96,0.907796,0.907796
exclude_10_00_10_30_plus_no_wednesday__vwap_failure_1_5_time30__mt1_gap60_sal1_saw1_dl1.0_dp1.0,exclude_10_00_10_30_plus_no_wednesday,vwap_failure_1_5_time30,mt1_gap60_sal1_saw1_dl1.0_dp1.0,3,test,2026-05-28,2026-07-02,20,20,0.8,378.17,358.17,-65.25,0.464606,0.464606
exclude_10_00_10_30_plus_no_wednesday__vwap_failure_1_5_time30__mt3_gap60_sal0_saw0_dl2.0_dp2.0,exclude_10_00_10_30_plus_no_wednesday,vwap_failure_1_5_time30,mt3_gap60_sal0_saw0_dl2.0_dp2.0,1,test,2026-03-17,2026-04-21,39,20,0.8,-39.82,-78.82,-310.06,1.0,1.0
exclude_10_00_10_30_plus_no_wednesday__vwap_failure_1_5_time30__mt3_gap60_sal0_saw0_dl2.0_dp2.0,exclude_10_00_10_30_plus_no_wednesday,vwap_failure_1_5_time30,mt3_gap60_sal0_saw0_dl2.0_dp2.0,2,test,2026-04-22,2026-05-27,39,19,0.76,875.16,836.16,-199.16,0.259884,0.263586
exclude_10_00_10_30_plus_no_wednesday__vwap_failure_1_5_time30__mt3_gap60_sal0_saw0_dl2.0_dp2.0,exclude_10_00_10_30_plus_no_wednesday,vwap_failure_1_5_time30,mt3_gap60_sal0_saw0_dl2.0_dp2.0,3,test,2026-05-28,2026-07-02,37,20,0.8,313.53,276.53,-441.96,0.560393,0.560393
